Optimisation Analysis, ,,,,,,,,,,,,
Objective ,MaxENB,,,,,,,,,,,,
Objective ,MinRisk,,,,,,,,,,,,
SolutionSpace ,6912,,,,,,,,,,,,
Minimal SolutionSet ,6912,,,,,,,,,,,,
Shortlisted ,15,,,,,,,,,,,,
Nbr. Variables ,117,,,,,,,,,,,,
Nbr. Parameters ,137,,,,,,,,,,,,
Nbr. Decisions ,10,,,,,,,,,,,,
Runtime(s) ,111,,,,,,,,,,,,
,,,,,,,,,,,,,
ID,Location Finding,File Sharing,Report Syncing,Chat Protocol,Map Access,Hardware Platform,Connectivity,Database,Architectural Pattern,Data Exchange Format,ENB,Risk,Optimal
3145,radio triangulation,In house,Explicit,In house,Cache on server,Droid (Motorola),3G on Droid,sqLite,Push-based,Unformatted data,13.44041333,1,No
3146,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Push-based,Unformatted data,12.40607247,1,No
3147,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,sqLite,Push-based,Compressed XML,12.88977206,1,No
3148,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,Compressed XML,13.47669154,1,No
3149,GPS,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,XML,13.93144964,0.9921,No
3150,GPS,In house,Implicit,In house,On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Push-based,XML,12.49507228,1,No
3151,GPS,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,MySQL,Peer-to-peer,Compressed XML,13.64900816,1,No
3152,radio triangulation,In house,Implicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,sqLite,Client-Server,Compressed XML,15.38498851,0.8951,No
3153,radio triangulation,In house,Implicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,XML,14.36113831,1,No
3154,radio triangulation,In house,Explicit,In house,Preloaded (ESRI),Droid (Motorola),Wifi,sqLite,Client-Server,Unformatted data,14.37446973,0.9407,No
3155,radio triangulation,In house,Explicit,In house,Cache on server,Droid (Motorola),Bluetooth,sqLite,Client-Server,XML,13.89579678,1,No
3156,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Push-based,Compressed XML,13.23162499,1,No
3157,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Push-based,Compressed XML,13.37832034,1,No
3158,GPS,In house,Implicit,In house,Preloaded (ESRI),Nexus I (HTC),Bluetooth,sqLite,Peer-to-peer,XML,13.75651733,1,No
3159,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,MySQL,Push-based,XML,12.81112444,1,No
3160,GPS,OpenIntent,Implicit,In house,On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,XML,12.93127656,1,No
3161,radio triangulation,In house,Explicit,In house,Preloaded (ESRI),Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,Unformatted data,13.79467574,1,No
3162,radio triangulation,OpenIntent,Implicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Peer-to-peer,XML,14.5054444,1,No
3163,GPS,OpenIntent,Explicit,In house,Preloaded (ESRI),Droid (Motorola),Bluetooth,sqLite,Push-based,Unformatted data,13.95225587,1,No
3164,radio triangulation,In house,Explicit,In house,On Demand (Google),Nexus I (HTC),Wifi,MySQL,Peer-to-peer,XML,12.1308652,1,No
3165,radio triangulation,In house,Implicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,Unformatted data,13.29708446,1,No
3166,GPS,In house,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Wifi,sqLite,Client-Server,Unformatted data,14.9408527,0.9997,No
3167,GPS,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Peer-to-peer,XML,11.77826636,1,No
3168,radio triangulation,In house,Implicit,In house,Cache on server,Nexus I (HTC),Wifi,sqLite,Client-Server,Compressed XML,14.69231979,1,No
3169,GPS,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,MySQL,Push-based,XML,15.29728876,1,No
3170,radio triangulation,In house,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Client-Server,XML,12.75023264,1,No
3171,radio triangulation,In house,Implicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),3G on Nexus I,MySQL,Push-based,XML,14.76190883,0.4555,No
3172,GPS,In house,Explicit,In house,Preloaded (ESRI),Droid (Motorola),Wifi,sqLite,Client-Server,XML,13.95891622,1,No
3173,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,MySQL,Client-Server,Unformatted data,14.2952119,1,No
3174,radio triangulation,In house,Implicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Client-Server,XML,13.53854681,1,No
3175,GPS,OpenIntent,Implicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Push-based,Unformatted data,14.15110239,1,No
3176,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,Compressed XML,12.80731708,1,No
3177,GPS,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,XML,13.98119525,1,No
3178,GPS,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),3G on Nexus I,sqLite,Push-based,Compressed XML,14.07098905,0.9987,No
3179,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,sqLite,Client-Server,Compressed XML,15.80878331,1,No
3180,GPS,OpenIntent,Implicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Client-Server,Unformatted data,13.83246439,1,No
3181,GPS,In house,Implicit,In house,Preloaded (ESRI),Nexus I (HTC),3G on Droid,MySQL,Push-based,XML,14.18082524,0.9805,No
3182,radio triangulation,In house,Implicit,In house,Preloaded (ESRI),Droid (Motorola),Bluetooth,MySQL,Push-based,Unformatted data,14.72617638,0.9174,No
3183,radio triangulation,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),Wifi,sqLite,Peer-to-peer,Compressed XML,14.08354887,1,No
3184,GPS,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,Compressed XML,13.58827667,1,No
3185,radio triangulation,In house,Explicit,In house,Preloaded (ESRI),Droid (Motorola),3G on Droid,MySQL,Client-Server,Compressed XML,14.62097444,0.7752,No
3186,radio triangulation,OpenIntent,Explicit,In house,Preloaded (ESRI),Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,Compressed XML,14.38959861,1,No
3187,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,MySQL,Push-based,Unformatted data,15.71284227,0.6693,No
3188,radio triangulation,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),3G on Droid,MySQL,Client-Server,XML,14.75630898,1,No
3189,GPS,OpenIntent,Explicit,In house,Cache on server,Droid (Motorola),Bluetooth,sqLite,Client-Server,Unformatted data,13.97765906,1,No
3190,GPS,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,XML,14.87298085,1,No
3191,GPS,OpenIntent,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Client-Server,XML,14.53830697,0.9999,No
3192,GPS,In house,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,sqLite,Push-based,XML,14.43677657,1,No
3193,GPS,In house,Explicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Peer-to-peer,Unformatted data,12.35908956,1,No
3194,GPS,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,MySQL,Peer-to-peer,XML,13.05449815,1,No
3195,GPS,OpenIntent,Implicit,In house,Cache on server,Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,XML,14.18031213,1,No
3196,GPS,In house,Implicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Push-based,XML,12.59854371,1,No
3197,GPS,In house,Implicit,In house,Preloaded (ESRI),Droid (Motorola),3G on Droid,MySQL,Push-based,Compressed XML,14.46928551,0.9989,No
3198,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Nexus I,MySQL,Peer-to-peer,Unformatted data,12.68831353,1,No
3199,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Client-Server,XML,14.5252127,1,No
3200,GPS,OpenIntent,Implicit,In house,Cache on server,Nexus I (HTC),Bluetooth,sqLite,Push-based,Compressed XML,14.27010594,1,No
3201,GPS,In house,Implicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,sqLite,Client-Server,XML,14.46217975,1,No
3202,GPS,In house,Implicit,In house,Cache on server,Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,Unformatted data,13.66839,1,No
3203,radio triangulation,In house,Implicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Push-based,XML,14.40085335,1,No
3204,GPS,OpenIntent,Implicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,Compressed XML,13.11774873,1,No
3205,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,MySQL,Client-Server,XML,15.44897769,0.4517,No
3206,radio triangulation,OpenIntent,Implicit,In house,Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Push-based,XML,15.36876616,0.8778,No
3207,GPS,In house,Implicit,In house,Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Client-Server,Unformatted data,14.60923947,0.9798,No
3208,radio triangulation,In house,Implicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Push-based,XML,14.06924011,1,No
3209,GPS,OpenIntent,Implicit,In house,Cache on server,Droid (Motorola),3G on Droid,MySQL,Push-based,XML,14.60462005,1,No
3210,radio triangulation,OpenIntent,Implicit,In house,Preloaded (ESRI),Droid (Motorola),Bluetooth,MySQL,Peer-to-peer,Unformatted data,15.16238066,1,No
3211,GPS,OpenIntent,Implicit,In house,Preloaded (ESRI),Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,XML,14.61702952,1,No
3212,GPS,In house,Implicit,In house,Cache on server,Nexus I (HTC),3G on Droid,MySQL,Client-Server,XML,14.20622843,1,No
3213,radio triangulation,In house,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),Wifi,sqLite,Peer-to-peer,Compressed XML,13.65975407,1,No
3214,GPS,In house,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Nexus I,sqLite,Client-Server,Compressed XML,14.87842644,1,No
3215,GPS,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,Unformatted data,12.52316395,1,No
3216,radio triangulation,In house,Implicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,Unformatted data,12.87091075,1,No
3217,GPS,OpenIntent,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),3G on Nexus I,MySQL,Peer-to-peer,XML,13.64958202,1,No
3218,GPS,OpenIntent,Explicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Push-based,XML,13.2953196,1,No
3219,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Wifi,MySQL,Peer-to-peer,Compressed XML,13.12486992,1,No
3220,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,XML,14.83705763,1,No
3221,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Bluetooth,sqLite,Client-Server,Compressed XML,14.53255152,1,No
3222,radio triangulation,OpenIntent,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,MySQL,Push-based,XML,13.14862426,1,No
3223,GPS,In house,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Client-Server,XML,13.21314418,1,No
3224,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,sqLite,Peer-to-peer,XML,14.48775732,1,No
3225,GPS,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,Compressed XML,14.95598158,1,No
3226,radio triangulation,In house,Implicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,Compressed XML,14.44413904,1,No
3227,GPS,In house,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,Unformatted data,14.05212775,1,No
3228,GPS,OpenIntent,Implicit,In house,Preloaded (ESRI),Droid (Motorola),Wifi,sqLite,Peer-to-peer,Unformatted data,14.65898508,1,No
3229,GPS,In house,Explicit,In house,Cache on server,Nexus I (HTC),3G on Droid,sqLite,Push-based,Compressed XML,12.90240102,1,No
3230,GPS,In house,Implicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),3G on Droid,MySQL,Client-Server,XML,14.89889714,0.9942,No
3231,radio triangulation,In house,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),Bluetooth,MySQL,Client-Server,XML,14.25685226,0.9684,No
3232,radio triangulation,OpenIntent,Implicit,In house,Cache on server,Nexus I (HTC),Wifi,MySQL,Client-Server,XML,15.39416935,1,No
3233,radio triangulation,In house,Implicit,In house,Cache on server,Nexus I (HTC),Wifi,sqLite,Client-Server,XML,14.60931906,1,No
3234,GPS,OpenIntent,Implicit,In house,Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Client-Server,Compressed XML,14.97060802,1,No
3235,radio triangulation,OpenIntent,Implicit,In house,Preloaded (ESRI),Nexus I (HTC),Wifi,sqLite,Peer-to-peer,Compressed XML,15.10312089,1,No
3236,radio triangulation,OpenIntent,Explicit,In house,Preloaded (ESRI),Droid (Motorola),Wifi,MySQL,Client-Server,Unformatted data,15.15932001,0.7448,No
3237,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,XML,13.3936908,1,No
3238,radio triangulation,OpenIntent,Explicit,In house,Preloaded (ESRI),Droid (Motorola),3G on Nexus I,MySQL,Client-Server,Compressed XML,15.09689376,0.7615,No
3239,radio triangulation,OpenIntent,Explicit,In house,Preloaded (ESRI),Droid (Motorola),3G on Nexus I,MySQL,Peer-to-peer,Unformatted data,14.27059506,1,No
3240,GPS,OpenIntent,Implicit,In house,On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,XML,13.03474799,1,No
3241,GPS,In house,Implicit,In house,Cache on server,Droid (Motorola),3G on Droid,MySQL,Client-Server,Compressed XML,14.4946887,1,No
3242,radio triangulation,OpenIntent,Implicit,In house,On Demand (Google),Nexus I (HTC),Bluetooth,MySQL,Client-Server,XML,14.11793756,1,No
3243,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,MySQL,Client-Server,Unformatted data,14.41354798,1,No
3244,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Client-Server,Compressed XML,14.60821343,1,No
3245,radio triangulation,OpenIntent,Implicit,In house,On Demand (Google),Nexus I (HTC),Wifi,sqLite,Peer-to-peer,Compressed XML,13.52083936,1,No
3246,GPS,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Nexus I,MySQL,Peer-to-peer,Unformatted data,14.83697804,1,No
3247,GPS,OpenIntent,Explicit,In house,Preloaded (ESRI),Droid (Motorola),3G on Nexus I,MySQL,Peer-to-peer,Compressed XML,13.93804229,1,No
3248,radio triangulation,OpenIntent,Explicit,In house,Preloaded (ESRI),Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,XML,14.30659788,1,No
3249,radio triangulation,OpenIntent,Implicit,In house,Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Push-based,Compressed XML,15.4517669,0.9492,No
3250,radio triangulation,In house,Implicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Wifi,MySQL,Peer-to-peer,Unformatted data,13.11280168,1,No
3251,GPS,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,XML,13.50527593,1,No
3252,radio triangulation,In house,Implicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,XML,14.78731202,1,No
3253,GPS,OpenIntent,Implicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Client-Server,XML,15.32269195,1,No
3254,GPS,In house,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,sqLite,Push-based,XML,14.51243847,0.9993,No
3255,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Wifi,sqLite,Push-based,Compressed XML,15.78338013,0.9999,No
3256,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,MySQL,Client-Server,Compressed XML,14.50180989,1,No
3257,radio triangulation,In house,Implicit,In house,Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Push-based,Compressed XML,14.35770038,1,No
3258,radio triangulation,In house,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Client-Server,XML,12.64676121,1,No
3259,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,sqLite,Client-Server,XML,14.5884655,0.9907,No
3260,GPS,In house,Implicit,In house,Preloaded (ESRI),Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,Compressed XML,14.54681321,0.9926,No
3261,GPS,In house,Explicit,In house,On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,XML,11.48790974,1,No
3262,GPS,OpenIntent,Implicit,In house,Preloaded (ESRI),Droid (Motorola),3G on Nexus I,MySQL,Push-based,Compressed XML,14.94520483,1,No
3263,radio triangulation,In house,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),3G on Droid,MySQL,Client-Server,XML,14.33251417,0.6525,No
3264,radio triangulation,OpenIntent,Explicit,In house,Preloaded (ESRI),Droid (Motorola),3G on Droid,MySQL,Push-based,XML,14.73090579,0.7053,No
3265,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Push-based,XML,15.18570363,1,No
3266,GPS,OpenIntent,Implicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,MySQL,Peer-to-peer,Compressed XML,14.78632525,1,No
3267,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,MySQL,Push-based,XML,14.25449126,1,No
3268,GPS,OpenIntent,Implicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),3G on Droid,MySQL,Push-based,Compressed XML,13.59254843,1,No
3269,radio triangulation,In house,Implicit,In house,On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Client-Server,XML,13.61420871,1,No
3270,radio triangulation,In house,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,sqLite,Client-Server,XML,14.07695622,0.9999,No
3271,radio triangulation,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Wifi,MySQL,Peer-to-peer,Compressed XML,14.91261099,1,No
3272,GPS,In house,Implicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,Unformatted data,12.46984622,1,No
3273,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Nexus I,MySQL,Client-Server,Unformatted data,14.55246268,0.1492,No
3274,GPS,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,MySQL,Client-Server,Unformatted data,14.80672117,1,No
3275,GPS,OpenIntent,Implicit,In house,Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,Compressed XML,14.62875508,1,No
3276,radio triangulation,OpenIntent,Implicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Bluetooth,MySQL,Push-based,Unformatted data,15.63718036,0.9754,No
3277,radio triangulation,In house,Implicit,In house,Cache on server,Droid (Motorola),Wifi,sqLite,Peer-to-peer,Unformatted data,14.07148063,1,No
3278,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Nexus I (HTC),Bluetooth,sqLite,Peer-to-peer,Unformatted data,12.05742647,1,No
3279,radio triangulation,In house,Implicit,In house,On Demand (Google),Nexus I (HTC),Wifi,sqLite,Push-based,Compressed XML,13.08463508,1,No
3280,radio triangulation,OpenIntent,Implicit,In house,Preloaded (ESRI),Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,Unformatted data,15.23804257,0.999,No
3281,radio triangulation,OpenIntent,Explicit,In house,Preloaded (ESRI),Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,Compressed XML,14.75504082,0.8734,No
3282,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Wifi,MySQL,Push-based,Compressed XML,14.4764067,0.7441,No
3283,radio triangulation,OpenIntent,Implicit,In house,Preloaded (ESRI),Nexus I (HTC),Wifi,sqLite,Peer-to-peer,XML,15.02012016,1,No
3284,GPS,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),Wifi,sqLite,Client-Server,XML,14.8699202,1,No
3285,GPS,OpenIntent,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),Wifi,MySQL,Client-Server,XML,13.42403207,1,No
3286,GPS,OpenIntent,Explicit,In house,On Demand (Google),Nexus I (HTC),3G on Nexus I,MySQL,Peer-to-peer,XML,12.06730049,1,No
3287,GPS,In house,Explicit,In house,On Demand (Google),Nexus I (HTC),Wifi,sqLite,Client-Server,Compressed XML,12.25417589,1,No
3288,radio triangulation,In house,Explicit,XMPP (Open Fire),On Demand (Google),Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,Unformatted data,12.33854791,1,No
3289,GPS,In house,Implicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,Unformatted data,14.15559918,1,No
3290,radio triangulation,In house,Explicit,XMPP (Open Fire),Preloaded (ESRI),Droid (Motorola),3G on Droid,MySQL,Push-based,Unformatted data,14.26947545,0.1318,No
