Optimisation Analysis 
============================ 

Objective: 		MaxENB
Objective: 		MinRisk
SolutionSpace: 			6912
Evaluated: 			6912
Shortlisted: 			15
Runtime(s): 			47

ID 	Location Finding	File Sharing	Report Syncing	Chat Protocol	Map Access	Hardware Platform	Connectivity	Database	Architectural Pattern	Data Exchange Format	ENB	Risk	Optimal
4397	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	Bluetooth	sqLite	Peer-to-peer	Unformatted data	13.48815731875408	1.0	No
4398	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	Bluetooth	sqLite	Client-Server	XML	14.227716398698002	1.0	No
4399	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	Bluetooth	sqLite	Client-Server	Compressed XML	14.311531825721403	1.0	No
4400	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	Bluetooth	sqLite	Client-Server	Unformatted data	14.153771558008952	1.0	No
4401	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	Bluetooth	sqLite	Push-based	XML	13.77148913314045	1.0	No
4402	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	Bluetooth	sqLite	Push-based	Compressed XML	13.855304560163873	1.0	No
4403	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Nexus I (HTC)	Bluetooth	sqLite	Push-based	Unformatted data	13.697544292451473	1.0	No
4404	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	MySQL	Peer-to-peer	XML	14.030734170853929	1.0	No
4405	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	MySQL	Peer-to-peer	Compressed XML	14.114549597877366	1.0	No
4406	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	MySQL	Peer-to-peer	Unformatted data	13.95678933016496	1.0	No
4407	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	MySQL	Client-Server	XML	14.696348410108735	1.0	No
4408	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	MySQL	Client-Server	Compressed XML	14.780163837132097	1.0	No
4409	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	MySQL	Client-Server	Unformatted data	14.62240356941972	1.0	No
4410	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	MySQL	Push-based	XML	14.240121144551225	1.0	No
4411	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	MySQL	Push-based	Compressed XML	14.323936571574631	1.0	No
4412	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	MySQL	Push-based	Unformatted data	14.166176303862175	1.0	No
4413	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	sqLite	Peer-to-peer	XML	13.895757841934712	1.0	No
4414	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	sqLite	Peer-to-peer	Compressed XML	13.979573268958019	1.0	No
4415	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	sqLite	Peer-to-peer	Unformatted data	13.821813001245609	1.0	No
4416	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	sqLite	Client-Server	XML	14.561372081189509	1.0	No
4417	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	sqLite	Client-Server	Compressed XML	14.645187508212938	1.0	No
4418	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	sqLite	Client-Server	Unformatted data	14.487427240500436	1.0	No
4419	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	sqLite	Push-based	XML	14.105144815632078	1.0	No
4420	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	sqLite	Push-based	Compressed XML	14.188960242655318	1.0	No
4421	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Wifi	sqLite	Push-based	Unformatted data	14.0311999749429	1.0	No
4422	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	MySQL	Peer-to-peer	XML	13.81132594901226	1.0	No
4423	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	MySQL	Peer-to-peer	Compressed XML	13.89514137603559	1.0	No
4424	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	MySQL	Peer-to-peer	Unformatted data	13.737381108323156	1.0	No
4425	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	MySQL	Client-Server	XML	14.476940188267042	1.0	No
4426	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	MySQL	Client-Server	Compressed XML	14.560755615290324	1.0	No
4427	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	MySQL	Client-Server	Unformatted data	14.402995347577956	1.0	No
4428	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	MySQL	Push-based	XML	14.02071292270954	1.0	No
4429	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	MySQL	Push-based	Compressed XML	14.104528349732941	1.0	No
4430	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	MySQL	Push-based	Unformatted data	13.946768082020522	1.0	No
4431	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	sqLite	Peer-to-peer	XML	13.676349620093012	1.0	No
4432	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	sqLite	Peer-to-peer	Compressed XML	13.760165047116338	1.0	No
4433	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	sqLite	Peer-to-peer	Unformatted data	13.602404779403969	1.0	No
4434	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	sqLite	Client-Server	XML	14.341963859347876	1.0	No
4435	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	sqLite	Client-Server	Compressed XML	14.42577928637121	1.0	No
4436	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	sqLite	Client-Server	Unformatted data	14.268019018658785	1.0	No
4437	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	sqLite	Push-based	XML	13.885736593790277	1.0	No
4438	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	sqLite	Push-based	Compressed XML	13.969552020813705	1.0	No
4439	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Nexus I	sqLite	Push-based	Unformatted data	13.811791753101224	1.0	No
4440	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Droid	MySQL	Peer-to-peer	XML	13.982544121144818	1.0	No
4441	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Droid	MySQL	Peer-to-peer	Compressed XML	14.066359548168144	1.0	No
4442	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Droid	MySQL	Peer-to-peer	Unformatted data	13.908599280455796	1.0	No
4443	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Droid	MySQL	Client-Server	XML	14.648158360399638	1.0	No
4444	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Droid	MySQL	Client-Server	Compressed XML	14.731973787423065	1.0	No
4445	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Droid	MySQL	Client-Server	Unformatted data	14.574213519710597	1.0	No
4446	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Droid	MySQL	Push-based	XML	14.191931094842163	1.0	No
4447	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Droid	MySQL	Push-based	Compressed XML	14.27574652186549	1.0	No
4448	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Droid	MySQL	Push-based	Unformatted data	14.117986254153067	1.0	No
4449	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Droid	sqLite	Peer-to-peer	XML	13.8475677922256	1.0	No
4450	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Droid	sqLite	Peer-to-peer	Compressed XML	13.931383219248962	1.0	No
4451	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Droid	sqLite	Peer-to-peer	Unformatted data	13.77362295153651	1.0	No
4452	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Droid	sqLite	Client-Server	XML	14.51318203148045	1.0	No
4453	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Droid	sqLite	Client-Server	Compressed XML	14.59699745850386	1.0	No
4454	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Droid	sqLite	Client-Server	Unformatted data	14.439237190791271	1.0	No
4455	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Droid	sqLite	Push-based	XML	14.056954765922859	1.0	No
4456	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Droid	sqLite	Push-based	Compressed XML	14.14077019294629	1.0	No
4457	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	3G on Droid	sqLite	Push-based	Unformatted data	13.983009925233867	1.0	No
4458	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	MySQL	Peer-to-peer	XML	13.900549165162959	1.0	No
4459	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	MySQL	Peer-to-peer	Compressed XML	13.984364592186385	1.0	No
4460	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	MySQL	Peer-to-peer	Unformatted data	13.826604324473921	1.0	No
4461	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	MySQL	Client-Server	XML	14.566163404417859	1.0	No
4462	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	MySQL	Client-Server	Compressed XML	14.649978831441157	1.0	No
4463	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	MySQL	Client-Server	Unformatted data	14.492218563728708	1.0	No
4464	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	MySQL	Push-based	XML	14.109936138860283	1.0	No
4465	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	MySQL	Push-based	Compressed XML	14.19375156588373	1.0	No
4466	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	MySQL	Push-based	Unformatted data	14.035991298171272	1.0	No
4467	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Peer-to-peer	XML	13.765572836243749	1.0	No
4468	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Peer-to-peer	Compressed XML	13.849388263267157	1.0	No
4469	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Peer-to-peer	Unformatted data	13.69162799555466	1.0	No
4470	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Client-Server	XML	14.431187075498523	1.0	No
4471	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Client-Server	Compressed XML	14.515002502521849	1.0	No
4472	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Client-Server	Unformatted data	14.357242234809492	1.0	No
4473	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Push-based	XML	13.974959809941057	1.0	No
4474	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Push-based	Compressed XML	14.058775236964483	1.0	No
4475	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	On Demand (Google)	Droid (Motorola)	Bluetooth	sqLite	Push-based	Unformatted data	13.901014969251992	1.0	No
4476	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	MySQL	Peer-to-peer	XML	14.988206309693746	1.0	No
4477	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	MySQL	Peer-to-peer	Compressed XML	15.07202173671721	1.0	No
4478	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	MySQL	Peer-to-peer	Unformatted data	14.914261469004755	1.0	No
4479	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	MySQL	Client-Server	XML	15.653820548948529	1.0	No
4480	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	MySQL	Client-Server	Compressed XML	15.737635975971918	1.0	No
4481	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	MySQL	Client-Server	Unformatted data	15.579875708259483	1.0	No
4482	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	MySQL	Push-based	XML	15.197593283391154	1.0	No
4483	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	MySQL	Push-based	Compressed XML	15.281408710414482	1.0	No
4484	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	MySQL	Push-based	Unformatted data	15.12364844270203	1.0	No
4485	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	sqLite	Peer-to-peer	XML	14.853229980774556	1.0	No
4486	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	sqLite	Peer-to-peer	Compressed XML	14.937045407797932	1.0	No
4487	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	sqLite	Peer-to-peer	Unformatted data	14.779285140085477	1.0	No
4488	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	sqLite	Client-Server	XML	15.518844220029338	1.0	No
4489	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	sqLite	Client-Server	Compressed XML	15.60265964705276	1.0	No
4490	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	sqLite	Client-Server	Unformatted data	15.444899379340365	1.0	No
4491	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	sqLite	Push-based	XML	15.062616954471899	1.0	No
4492	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	sqLite	Push-based	Compressed XML	15.146432381495185	1.0	No
4493	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	Wifi	sqLite	Push-based	Unformatted data	14.988672113782826	1.0	No
4494	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	MySQL	Peer-to-peer	XML	14.768798087852058	1.0	No
4495	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	MySQL	Peer-to-peer	Compressed XML	14.852613514875417	1.0	No
4496	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	MySQL	Peer-to-peer	Unformatted data	14.69485324716299	1.0	No
4497	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	MySQL	Client-Server	XML	15.434412327106854	1.0	No
4498	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	MySQL	Client-Server	Compressed XML	15.518227754130276	1.0	No
4499	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	MySQL	Client-Server	Unformatted data	15.360467486417823	1.0	No
4500	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	MySQL	Push-based	XML	14.978185061549375	1.0	No
4501	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	MySQL	Push-based	Compressed XML	15.062000488572798	1.0	No
4502	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	MySQL	Push-based	Unformatted data	14.904240220860352	1.0	No
4503	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	sqLite	Peer-to-peer	XML	14.633821758932855	1.0	No
4504	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	sqLite	Peer-to-peer	Compressed XML	14.717637185956281	1.0	No
4505	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	sqLite	Peer-to-peer	Unformatted data	14.559876918243754	1.0	No
4506	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	sqLite	Client-Server	XML	15.299435998187633	1.0	No
4507	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	sqLite	Client-Server	Compressed XML	15.383251425211096	1.0	No
4508	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	sqLite	Client-Server	Unformatted data	15.225491157498542	1.0	No
4509	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	sqLite	Push-based	XML	14.843208732630245	1.0	No
4510	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	sqLite	Push-based	Compressed XML	14.927024159653588	1.0	No
4511	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Nexus I	sqLite	Push-based	Unformatted data	14.769263891941172	1.0	No
4512	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Peer-to-peer	XML	14.940016259984708	1.0	No
4513	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Peer-to-peer	Compressed XML	15.023831687007993	1.0	No
4514	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Peer-to-peer	Unformatted data	14.866071419295608	1.0	No
4515	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Client-Server	XML	15.605630499239563	1.0	No
4516	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Client-Server	Compressed XML	15.689445926262884	1.0	No
4517	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Client-Server	Unformatted data	15.531685658550467	1.0	No
4518	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Push-based	XML	15.149403233682026	1.0	No
4519	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Push-based	Compressed XML	15.233218660705425	1.0	No
4520	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	MySQL	Push-based	Unformatted data	15.075458392992926	1.0	No
4521	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	sqLite	Peer-to-peer	XML	14.805039931065444	1.0	No
4522	radio triangulation	OpenIntent	Implicit	XMPP (Open Fire)	Cache on server	Nexus I (HTC)	3G on Droid	sqLite	Peer-to-peer	Compressed XML	14.888855358088817	1.0	No
